movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
22587,Тело для Франкенштейна,5.737,95,289.0,1973,5.9,4181.0,[ужасы],"[США, Италия, Франция]",$450 000,,Flesh for Frankenstein
2259,Крик 3,6.548,112,17459.0,2000,5.5,93571.0,"[ужасы, детектив]",[США],$40 000 000,,Scream 3
22593,Печать дьявола,6.654,87,120.0,1970,6.1,2042.0,"[ужасы, триллер, драма, история]",[Германия (ФРГ)],,40.0,Hexen bis aufs Blut gequält
22597,Мандерлей,7.116,139,6380.0,2005,7.4,18313.0,[драма],"[Дания, Швеция, Нидерланды, Франция, Германия, Великобритания, Италия]",$14 200 000,51.0,Manderlay
22598,Пять препятствий,7.174,90,1279.0,2003,7.5,6197.0,[документальный],"[Дания, Швейцария, Бельгия, Франция]",,88.0,De fem benspænd
225984,Бандаж,7.83,119,478.0,2010,7.0,359.0,"[драма, мелодрама, музыка]",[Япония],,,Bandeiji
22599,Идиоты,7.156,117,5756.0,1998,6.9,23626.0,"[драма, комедия]","[Дания, Швеция, Франция, Нидерланды, Италия, Испания]",$2 500 000,70.0,Idioterne
2260,Тарзан,7.582,85,22036.0,1999,7.2,129661.0,"[мультфильм, мелодрама, приключения, семейный]",[США],$130 000 000,88.0,Tarzan
22600,Элемент преступления,6.859,104,1569.0,1984,6.9,6994.0,"[триллер, драма, криминал]",[Дания],,77.0,Forbrydelsens element
22601,Картины освобождения,5.874,57,399.0,1982,5.1,372.0,"[драма, военный]",[Дания],,,Befrielsesbilleder
226043,Неуправляемый занос,4.936,109,380.0,2004,4.5,34.0,"[боевик, мелодрама, приключения]",[Россия],,,
226051,Молитва Лейлы,7.503,149,107.0,2002,5.8,11.0,[драма],[Казахстан],,,Molitva Leyly
226052,Пастух своих коров,6.096,134,221.0,2002,6.6,17.0,[драма],[Россия],,,
226056,Бешеный,6.623,124,112.0,2006,6.6,542.0,"[боевик, триллер, криминал]",[Корея Южная],,,Ya-soo
22606,Дорогая Венди,6.908,105,2710.0,2004,6.6,8737.0,"[драма, мелодрама, комедия, криминал]","[Италия, США, Нидерланды, Испания, Дания, Франция, Германия, Великобритания]",DKK 50 000 000,36.0,Dear Wendy
226062,2 километра до Сисили,6.314,109,117.0,2004,6.7,466.0,"[ужасы, комедия, криминал]",[Корея Южная],,,Sisily 2km
22613,Хаккер,5.333,100,231.0,2002,4.9,640.0,"[фантастика, боевик]",[США],,,Storm Watch
226141,2:37,6.796,95,2655.0,2006,6.9,5889.0,[драма],[Австралия],AUD 1 000 000,38.0,2:37
226144,Кошмарная легенда района Шибуя,5.614,71,157.0,2004,5.6,432.0,"[ужасы, триллер]",[Япония],$1 000 000,,Shibuya kaidan
22615,Шанхайский связной,6.116,91,507.0,2000,5.3,1484.0,[боевик],[Гонконг],$15 000 000,,Leui ting jin ging
22618,Братва,7.543,91,340.0,2001,6.1,915.0,"[драма, криминал]",[США],,,Gang Tapes
22619,Опасные умы,7.553,99,3620.0,1995,6.4,36407.0,"[драма, биография]",[США],,29.0,Dangerous Minds
226228,Карнавал душ,7.168,84,729.0,1962,7.2,12737.0,"[ужасы, триллер]",[США],$30 000,84.0,Carnival of Souls
22631,Город-призрак,5.679,85,135.0,1988,5.4,595.0,"[ужасы, вестерн]",[США],,,Ghost Town
22633,Карающая сила,6.248,104,196.0,1986,5.8,1539.0,"[боевик, триллер, драма]",[США],$4 000 000,,Avenging Force
22635,У холмов есть глаза 2,4.472,86,698.0,1984,3.7,3958.0,"[ужасы, триллер]","[Великобритания, США]",$700 000,,The Hills Have Eyes Part II
22636,Крепкие тела,6.09,88,116.0,1984,4.8,2016.0,[комедия],[США],,,Hardbodies
22637,Одинокий волк МакКуэйд,7.072,107,1892.0,1983,6.3,7558.0,"[боевик, триллер, драма, криминал, вестерн]",[США],$5 000 000,,Lone Wolf McQuade
22638,Кулл-завоеватель,6.101,95,1402.0,1997,4.8,6383.0,"[фэнтези, боевик, приключения]",[США],,26.0,Kull the Conqueror
22651,Крутые виражи,7.645,98,2231.0,1993,6.9,66009.0,"[комедия, семейный, спорт]",[США],$14 000 000,75.0,Cool Runnings
22666,Белый хастлер,4.939,79,142.0,1996,6.0,886.0,"[драма, мелодрама]","[Германия, Канада]",,,Hustler White
22667,Карточный домик,7.208,109,378.0,1993,6.2,2159.0,[драма],"[Италия, США]",,63.0,House of Cards
22674,В постели с Мадонной,7.161,120,503.0,1991,6.0,6986.0,"[документальный, музыка]",[США],$4 500 000,80.0,Madonna: Truth or Dare
22679,Тихая Земля,6.604,87,1745.0,1985,6.9,19492.0,"[фантастика, драма, детектив]",[Новая Зеландия],$1 000 000,63.0,The Quiet Earth
2269,Природа зверя,6.778,91,575.0,1995,6.5,1409.0,"[ужасы, триллер, криминал, детектив]","[США, Канада]",,,The Nature of the Beast
22690,Тихий омут,6.317,96,115.0,2003,5.2,1239.0,"[триллер, драма, мелодрама]",[Новая Зеландия],,,Perfect Strangers
22691,Хранитель,7.11,108,127.0,2001,7.6,4084.0,"[драма, военный]","[Дания, Великобритания, Чехия, Нидерланды]",$6 000 000,,The Zookeeper
22697,Одержимая,7.541,127,3040.0,1981,7.3,11654.0,"[ужасы, драма]","[Франция, Германия (ФРГ)]",,82.0,Possession
22698,Омен III: Последний конфликт,6.379,108,3628.0,1981,5.5,13228.0,[ужасы],"[США, Великобритания]",,32.0,The Final Conflict
2270,Потрошитель разума,4.075,94,127.0,1995,3.9,955.0,"[ужасы, фантастика]",[США],$8 000 000,,The Outpost
22702,Моя блестящая карьера,6.601,100,136.0,1979,7.4,2460.0,"[драма, мелодрама, биография]",[Австралия],AUD 800 000,81.0,My Brilliant Career
2271,Пудра,7.668,111,7215.0,1995,6.5,23417.0,"[фантастика, фэнтези, драма]",[США],$9 500 000,47.0,Powder
2272,Мертвец,7.867,121,40019.0,1995,7.7,70404.0,"[фэнтези, драма, вестерн]","[США, Германия, Япония]",$9 000 000,71.0,Dead Man
227226,Путешествие Металлиста,7.957,98,4253.0,2005,8.1,9424.0,"[документальный, музыка]",[Канада],$1 300 000,90.0,Metal: A Headbanger's Journey
227251,Мотивчик,7.326,69,124.0,1992,7.2,558.0,"[мультфильм, мюзикл, комедия]",[США],,,The Tune
2273,Быстрый и мертвый,7.334,108,27250.0,1995,6.4,66356.0,"[вестерн, боевик, триллер]","[США, Япония]",$32 000 000,56.0,The Quick and the Dead
22734,Китаянка,6.513,90,152.0,1987,6.1,1088.0,"[боевик, триллер, драма, мелодрама, криминал]",[США],,,China Girl
22735,Миллениум Мамбо,6.444,119,168.0,2001,7.0,2921.0,"[драма, мелодрама]","[Тайвань, Франция]",,80.0,Qian xi man po
22738,Китайская шкатулка,6.741,99,251.0,1997,6.3,2690.0,"[драма, мелодрама]","[Франция, Япония, США]",,62.0,Chinese Box
22739,Товарищи: Почти история любви,7.265,118,131.0,1996,8.1,2968.0,"[драма, мелодрама]",[Гонконг],,88.0,Tian mi mi
227517,Алая буква,6.694,115,165.0,2004,6.8,721.0,"[триллер, драма, детектив]",[Корея Южная],,,Juhong geulshi
227527,Первая ласточка,7.316,77,120.0,1975,7.9,73.0,"[мюзикл, комедия, приключения]",[СССР],,,
22756,Актриса,6.355,126,173.0,1991,7.8,1134.0,"[драма, мелодрама, биография]",[Гонконг],,,Ruan Lingyu
2276,Цвет ночи,6.986,133,9945.0,1994,5.1,18292.0,"[триллер, драма, мелодрама, детектив]",[США],$40 000 000,22.0,Color of Night
22761,Дикие дни,7.414,94,1658.0,1990,7.6,11290.0,"[драма, мелодрама, криминал]",[Гонконг],,90.0,Ah fei zing zyun
2277,Побег невозможен,6.477,118,1312.0,1994,6.0,15330.0,"[фантастика, боевик, триллер, драма]",[США],$20 000 000,53.0,No Escape
22777,Полицейская история 2,7.628,101,8996.0,1988,7.2,10932.0,"[боевик, триллер, комедия, криминал]",[Гонконг],,86.0,Ging chat goo si 2
227804,Поводырь,7.502,95,212.0,2001,6.6,15.0,[мелодрама],[Беларусь],,,
22782,Пока не высохнут слезы,7.09,102,919.0,1988,7.1,5504.0,"[драма, мелодрама, криминал]",[Гонконг],,80.0,Wong Gok ka moon
22785,Проект А: Часть 2,7.665,101,6931.0,1987,7.2,6021.0,"[боевик, комедия, криминал]","[Гонконг, США]",,67.0,«A» gai wak 2
2279,Рыцари,5.635,90,231.0,1993,5.0,1575.0,"[фантастика, боевик, приключения]",[США],,,Knights
22791,Полицейская история,7.753,106,13421.0,1985,7.6,18187.0,"[боевик, триллер, комедия, криминал]",[Гонконг],,83.0,Ging chat goo si
22796,Ирма Веп,6.442,99,238.0,1996,7.0,3446.0,"[драма, комедия]",[Франция],,91.0,Irma Vep
22797,Двойная рокировка,7.765,101,9286.0,2002,8.1,84796.0,"[триллер, криминал, детектив]",[Гонконг],,95.0,Mou gaan dou
227977,Высший суд. Киноматериалы,8.091,71,167.0,1987,8.0,29.0,"[документальный, биография]",[СССР],,,
22798,Китайская одиссея 2002,7.522,97,143.0,2002,7.1,1931.0,"[боевик, мелодрама, комедия]",[Гонконг],,,Tian xia wu shuang
2280,Лучший друг человека,6.046,87,339.0,1993,5.0,2923.0,"[триллер, фантастика, ужасы, комедия]",[США],$6 000 000,20.0,Man's Best Friend
22803,Великолепный,7.391,96,6582.0,1999,6.1,8496.0,"[боевик, драма, мелодрама, комедия]","[Гонконг, Тайвань]",,,Boh lei chun
228045,О любви,7.726,102,146.0,2005,6.9,729.0,[мелодрама],"[Тайвань, Китай, Япония]",,,About Love
228065,Кошмарная легенда района Шибуя 2,5.579,71,112.0,2004,5.2,221.0,"[ужасы, триллер]",[Япония],,,Shibuya kaidan 2
2281,Трудная мишень,7.122,97,11614.0,1993,6.1,32997.0,"[боевик, триллер]",[США],$15 000 000,50.0,Hard Target
22810,Счастливы вместе,7.4,96,1872.0,1997,7.7,14071.0,"[драма, мелодрама]","[Гонконг, Япония, Корея Южная]",,,Chun gwong cha sit
22816,Рикша,6.482,129,226.0,1995,7.4,3690.0,"[драма, криминал]","[Вьетнам, Франция, Гонконг]",,73.0,Xich lo
22819,Чунгкингский экспресс,7.828,102,6461.0,1994,8.1,37723.0,"[драма, мелодрама, комедия]",[Гонконг],,,Chung Hing sam lam
2282,Супербратья Марио,5.328,104,3260.0,1993,4.0,36493.0,"[фантастика, фэнтези, комедия, приключения, семейный]","[Великобритания, США]",$48 000 000,16.0,Super Mario Bros.
2283,Чрезмерное насилие,6.14,87,169.0,1993,5.1,906.0,[боевик],[США],$3 000 000,,Excessive Force
228325,Смертельная игра,5.201,105,507.0,2007,4.9,1979.0,"[ужасы, триллер]","[США, Канада]",$2 000 000,,Shadow Puppets
22837,Город скорби,6.81,157,203.0,1989,8.1,2503.0,[драма],"[Гонконг, Тайвань]",,,Bei qing cheng shi
22844,Падшие ангелы,7.758,96,2601.0,1995,7.7,15123.0,"[драма, мелодрама, криминал]",[Гонконг],,95.0,Do lok tin si
2285,Дженнифер 8,6.725,124,1007.0,1992,6.2,11677.0,"[триллер, драма, криминал, детектив]",[США],$20 000 000,35.0,Jennifer Eight
22850,Роза,7.175,92,112.0,1986,6.6,76.0,"[боевик, комедия]",[Гонконг],,,Shen yong shuang xiang pao xu ji
228533,Под прицелом,8.242,172,133.0,2005,8.4,4611.0,"[мюзикл, боевик, триллер, мелодрама, комедия]",[Индия],,,Athadu
228535,Подводная лодка (мини-сериал),8.546,293,961.0,1985,9.0,9592.0,"[драма, военный]","[Германия (ФРГ), Великобритания, Франция]",,,Das Boot
22854,Полицейская академия 4: Граждане в дозоре,6.791,88,11967.0,1987,4.7,30212.0,"[комедия, криминал]",[США],,0.0,Police Academy 4: Citizens on Patrol
22857,Прах,6.7,127,184.0,2001,6.7,1801.0,"[драма, мелодрама, вестерн]","[Великобритания, Германия, Италия, Македония]",,21.0,Dust
22858,Кое-что о Марте,7.336,88,512.0,1998,6.4,3884.0,"[мелодрама, комедия]",[Великобритания],,33.0,"Martha - Meet Frank, Daniel and Laurence"
228582,Инициал «Ди»: Стадия третья,7.686,100,215.0,2001,7.6,497.0,"[аниме, мультфильм, боевик, мелодрама]",[Япония],,,Initial D: Third Stage
2286,Чужой 3,7.0,115,35066.0,1992,6.4,194172.0,"[ужасы, фантастика, боевик, триллер]",[США],$50 000 000,44.0,Alien³
22872,Носферату: Призрак ночи,7.377,107,2434.0,1978,7.6,22235.0,[ужасы],"[Германия (ФРГ), Франция]",,96.0,Nosferatu: Phantom der Nacht
228731,Алмазы ночи,7.947,63,228.0,1964,7.6,973.0,"[драма, военный]",[Чехословакия],,,Démanty noci
22879,Салон Китти,5.77,110,779.0,1975,5.4,2554.0,"[драма, для взрослых]","[Италия, Германия (ФРГ), Франция]",,40.0,Salon Kitty
2288,Невозмутимый,6.887,88,595.0,1991,5.8,4760.0,"[боевик, триллер, драма, криминал]",[США],$25 000 000,29.0,Stone Cold
228885,Крутые бобры (сериал 1997 – 2001),6.012,22,14543.0,1997,7.4,8749.0,"[мультфильм, комедия, семейный]",[США],,,The Angry Beavers
22897,Ромовый бульвар,6.503,135,165.0,1971,5.7,286.0,[приключения],"[Франция, Италия, Испания]",,,Boulevard du Rhum
2290,Борьба за выживание,6.643,88,203.0,1988,6.2,682.0,"[триллер, приключения]",[США],,,Survival Quest
229039,Охотники за древностями (сериал 1999 – 2002),7.321,43,2203.0,1999,6.5,4042.0,"[фантастика, фэнтези, боевик, детектив, приключения]","[Франция, Германия, Канада, США]",,,Relic Hunter
229040,Остров фантазий (сериал 1998 – 1999),7.842,43,1037.0,1998,6.3,387.0,"[фэнтези, драма]",[США],$2 000 000,,Fantasy Island
229056,Нечаянная радость (ТВ),6.682,180,160.0,2005,,,[комедия],[Россия],$400 000,,
229058,Коломбо: Лебединая песня (ТВ),7.77,94,505.0,1974,8.0,1304.0,"[драма, криминал, детектив, музыка]",[США],,,Columbo: Swan Song
22906,Любовник,7.655,103,4289.0,1991,6.9,14557.0,"[драма, мелодрама, биография]","[Франция, Великобритания, Вьетнам]",,20.0,L'amant
229066,"Приключения Джимми Нейтрона, мальчика-гения (сериал 2002 – 2006)",5.911,22,10942.0,2002,6.8,5621.0,"[мультфильм, фантастика, комедия, приключения, семейный]",[США],,,The Adventures of Jimmy Neutron: Boy Genius
229069,Вий,5.666,128,41145.0,2014,5.4,2930.0,"[фэнтези, триллер, приключения]","[Россия, Украина, Германия, Великобритания, Чехия]",$26 000 000,,
22907,Медведь,8.007,94,12831.0,1988,7.7,12396.0,"[драма, приключения, семейный]","[Франция, США]",,92.0,L'ours
229073,Неуютная ферма (ТВ),6.98,95,315.0,1994,7.3,5530.0,"[мелодрама, комедия]",[Великобритания],$3 000 000,,Cold Comfort Farm
229075,Коломбо: Все поставлено на карту (ТВ),7.713,120,491.0,1993,7.7,898.0,"[драма, криминал, детектив]",[США],,,Columbo: It's All in the Game
229076,Коломбо: Загадка миссис Коломбо (ТВ),7.78,93,522.0,1990,7.7,862.0,"[драма, криминал, детектив]",[США],,,"Columbo: Rest in Peace, Mrs. Columbo"
229077,Поинт Плезант (сериал 2005 – 2006),7.364,43,336.0,2005,7.3,1926.0,"[ужасы, триллер, драма, криминал, детектив]",[США],$1 000 000,,Point Pleasant
22908,Удар головой,7.242,89,327.0,1978,7.3,1106.0,"[драма, комедия, спорт]",[Франция],,,Coup de tête
229080,Щит (сериал 2002 – 2008),7.902,43,3101.0,2002,8.7,53215.0,"[триллер, драма, криминал]",[США],$1 200 000,,The Shield
229081,"Эй, Арнольд! (сериал 1996 – 2004)",7.254,22,24669.0,1996,7.7,20753.0,"[мультфильм, драма, комедия, приключения, семейный]",[США],,,Hey Arnold!
229082,Самозванцы (сериал 1998 – 2002),5.438,48,143.0,1998,5.2,5.0,,[Россия],,,
229083,Годзилла (сериал 1998 – 2000),6.26,22,1505.0,1998,6.8,1321.0,"[мультфильм, фантастика, боевик, триллер, криминал]",[США],,,Godzilla: The Series
229084,Дежурный папа: Летний лагерь,5.065,93,1286.0,2007,2.8,11679.0,"[комедия, семейный]",[США],$35 000 000,1.0,Daddy Day Camp
229086,Кольцо дракона (ТВ),7.472,114,385.0,1994,6.8,364.0,"[фэнтези, приключения, семейный]",[Италия],,,Desideria e l'anello del drago
229087,Дюна (мини-сериал),7.192,277,2446.0,2000,7.1,14269.0,"[фантастика, фэнтези, драма, приключения]","[США, Канада, Германия, Италия]",$20 000 000,,Dune
229091,Сумеречная зона (сериал 1985 – 1989),7.546,45,1122.0,1985,7.8,5461.0,"[ужасы, фантастика, фэнтези, триллер, детектив]","[Великобритания, Канада, США]",,,The Twilight Zone
229094,Коломбо нравится ночная жизнь (ТВ),7.512,100,459.0,2003,7.1,776.0,"[драма, детектив]",[США],,,Columbo: Columbo Likes the Nightlife
229095,Коломбо: Убийство по нотам (ТВ),7.312,120,460.0,2000,6.7,832.0,"[триллер, драма, криминал, детектив]",[США],,,Columbo: Murder with Too Many Notes
229096,Коломбо: Звезда и месть (ТВ),7.58,120,433.0,1998,7.5,826.0,"[драма, криминал, детектив]",[США],,,Columbo: Ashes to Ashes
229097,Коломбо: Закон Коломбо (ТВ),7.697,120,454.0,1997,7.3,708.0,"[драма, криминал, детектив]",[США],,,Columbo: A Trace of Murder
229098,Коломбо: Темная лошадка (ТВ),7.437,89,437.0,1995,7.1,678.0,"[драма, криминал, детектив]",[США],,,Columbo: Strange Bedfellows
229099,Коломбо: Маскарад (ТВ),7.6,90,442.0,1994,7.0,689.0,"[драма, криминал, детектив]",[США],,,Columbo: Undercover
2291,Красавчик Джонни,6.85,94,3020.0,1989,6.1,6587.0,"[триллер, драма, криминал]",[США],$20 000 000,62.0,Johnny Handsome
229100,Коломбо: Бабочка в серых тонах (ТВ),7.424,120,453.0,1993,7.1,747.0,"[драма, криминал, детектив]",[США],,,Columbo: Butterfly in Shades of Grey
229101,Коломбо: Синица в руках (ТВ),7.521,120,425.0,1992,7.1,706.0,"[драма, криминал, детектив, спорт]",[США],,,Columbo: A Bird in the Hand ...
229102,Коломбо: Некогда умереть (ТВ),7.288,93,459.0,1992,6.4,854.0,"[драма, криминал, детектив]",[США],,,Columbo: No Time to Die
229103,"Коломбо: Ставка больше, чем смерть (ТВ)",7.687,92,449.0,1991,7.4,725.0,"[драма, криминал, детектив]",[США],,,Columbo: Death Hits the Jackpot
229104,Коломбо: Убийство рок-звезды (ТВ),7.602,120,455.0,1991,7.2,703.0,"[драма, криминал]",[США],,,Columbo: Columbo and the Murder of a Rock Star
229105,Коломбо: Кого убила капля никотина (ТВ),7.583,85,453.0,1991,7.2,707.0,"[драма, криминал, детектив]",[США],,,Columbo: Caution - Murder Can Be Hazardous to Your Health
229106,Коломбо: Коломбо отправляется в колледж (ТВ),7.65,90,481.0,1990,7.6,881.0,"[триллер, драма, криминал, детектив]",[США],,,Columbo: Columbo Goes to College
229107,Коломбо: Убийство в Малибу (ТВ),7.33,120,452.0,1990,6.6,677.0,"[драма, мелодрама, криминал, детектив]",[США],,,Columbo: Murder in Malibu
229108,Коломбо: Берегите свои зубы (ТВ),7.614,91,517.0,1990,7.4,715.0,"[драма, криминал, детектив]",[США],,,Columbo: Uneasy Lies the Crown
229109,Коломбо: Сценарий убийства (ТВ),7.417,92,439.0,1990,7.4,769.0,"[драма, криминал, детектив]",[США],,,Columbo: Agenda for Murder
22911,"Я стеснительный, но я лечусь",7.212,88,802.0,1978,6.5,897.0,[комедия],[Франция],,,Je suis timide... mais je me soigne
229110,Коломбо: Коломбо сеет панику (ТВ),7.771,120,533.0,1990,7.6,890.0,"[драма, криминал, детектив]",[США],,,Columbo: Columbo Cries Wolf
229111,Коломбо: Гений и злодейство (ТВ),7.537,88,474.0,1989,7.1,804.0,"[драма, криминал, детектив]",[США],,,"Columbo: Murder, a Self Portrait"
229112,Коломбо: Большие маневры (ТВ),7.401,88,442.0,1989,6.8,712.0,"[драма, криминал, детектив, военный]",[США],,,Columbo: Grand Deceptions
229113,Коломбо: Секс и женатый детектив (ТВ),7.497,120,468.0,1989,7.1,834.0,"[триллер, драма, комедия, криминал, детектив]",[США],,,Columbo: Sex and the Married Detective
229114,"Коломбо: Убийство, туман и призраки (ТВ)",7.547,90,473.0,1989,7.4,909.0,"[драма, криминал, детектив]",[США],,,"Columbo: Murder, Smoke and Shadows"
229115,Коломбо идет на гильотину (ТВ),7.791,120,528.0,1989,7.3,957.0,"[драма, криминал, детектив]",[США],,,Columbo: Columbo Goes to the Guillotine
229116,Коломбо: Конспираторы (ТВ),7.571,93,437.0,1978,7.3,872.0,"[драма, криминал, детектив]",[США],,,Columbo: The Conspirators
229117,Коломбо: Как совершить убийство (ТВ),7.844,73,543.0,1978,7.8,1014.0,"[драма, криминал, детектив]",[США],,,Columbo: How to Dial a Murder
229118,Коломбо: Идеальное преступление (ТВ),7.606,100,485.0,1978,7.4,923.0,"[драма, криминал, детектив]",[США],,,Columbo: Make Me a Perfect Murder
229119,Коломбо: Яд от дегустатора (ТВ),7.769,73,512.0,1978,7.6,978.0,"[драма, криминал, детектив]",[США],,,Columbo: Murder Under Glass
229120,"Коломбо: Попробуй, поймай меня (ТВ)",7.733,73,539.0,1977,8.1,1164.0,"[драма, криминал, детектив]",[США],,,Columbo: Try and Catch Me
229121,Коломбо: Высокоинтеллектуальное убийство (ТВ),7.773,70,539.0,1977,7.6,988.0,"[драма, криминал, детектив]",[США],,,Columbo: The Bye-Bye Sky High I.Q. Murder Case
229122,Коломбо: Убийство в старом стиле (ТВ),7.602,73,470.0,1976,7.0,806.0,"[драма, криминал, детектив]",[США],,,Columbo: Old Fashioned Murder
229123,Коломбо: Фатальный выстрел (ТВ),7.592,73,463.0,1976,7.4,944.0,"[драма, криминал, детектив]",[США],,,Columbo: Fade in to Murder
229124,Коломбо: Последний салют командору (ТВ),7.485,105,454.0,1976,6.5,1044.0,"[драма, криминал, детектив]",[США],,,Columbo: Last Salute to the Commodore
229125,Коломбо: Смертельный номер (ТВ),7.926,85,660.0,1976,7.9,1130.0,"[драма, криминал, детектив]",[США],,,Columbo: Now You See Him
229126,Коломбо: Дело чести (ТВ),7.461,70,474.0,1976,6.9,875.0,"[драма, криминал, детектив]",[США],,,Columbo: A Matter of Honor
229127,Коломбо: Кризис личности (ТВ),7.631,95,522.0,1975,7.5,1012.0,"[драма, криминал, детектив]",[США],,,Columbo: Identity Crisis
229128,Коломбо: Восток – дело тонкое (ТВ),7.665,70,488.0,1975,7.3,903.0,"[драма, криминал, детектив]",[США],,,Columbo: A Case of Immunity
229129,Коломбо: Забытая леди (ТВ),7.708,100,510.0,1975,7.9,1104.0,"[драма, криминал, детектив]",[США],,,Columbo: Forgotten Lady
229130,Коломбо: Горе от ума (ТВ),7.708,70,482.0,1975,7.4,903.0,"[драма, криминал, детектив]",[США],,,Columbo: A Deadly State of Mind
229131,Коломбо: Повторный просмотр (ТВ),7.717,71,495.0,1975,7.6,1018.0,"[драма, криминал, детектив]",[США],,,Columbo: Playback
229132,Коломбо: Смерть в океане (ТВ),7.846,93,507.0,1975,7.7,1066.0,"[драма, криминал, детектив]",[США],,,Columbo: Troubled Waters
229133,Коломбо: При первых проблесках зари (ТВ),7.706,100,482.0,1974,7.8,1193.0,"[драма, криминал, детектив]",[США],,,Columbo: By Dawn's Early Light
229134,Коломбо: Смерть в объективе (ТВ),7.845,91,507.0,1974,7.8,1105.0,"[драма, криминал, детектив]",[США],,,Columbo: Negative Reaction
229135,Коломбо: Наперегонки со смертью (ТВ),7.732,89,486.0,1974,7.6,1083.0,"[драма, криминал, детектив]",[США],,,Columbo: An Exercise in Fatality
229136,Коломбо: Настоящий друг (ТВ),7.817,95,696.0,1974,8.0,1079.0,"[драма, криминал, детектив]",[США],,,Columbo: A Friend in Deed
229137,Коломбо: Стивен Спилберг спешит на помощь (ТВ),7.55,73,499.0,1974,6.9,958.0,"[драма, криминал, детектив]",[США],,,Columbo: Mind Over Mayhem
229138,Коломбо: Роман без окончания (ТВ),7.625,73,515.0,1974,7.5,976.0,"[драма, криминал, детектив]",[США],,,Columbo: Publish or Perish
229139,Коломбо: Коломбо теряет терпение (ТВ),7.82,70,538.0,1973,7.7,1051.0,"[драма, криминал, детектив]",[США],,,Columbo: Double Exposure
229140,Коломбо: Жертва красоты (ТВ),7.524,73,538.0,1973,7.1,1084.0,"[драма, криминал, детектив]",[США],,,Columbo: Lovely But Lethal
229141,Коломбо: Смертельная развязка (ТВ),7.649,70,537.0,1972,7.4,1089.0,"[драма, криминал, детектив, спорт]",[США],,,Columbo: The Most Crucial Game
229142,Коломбо: Смерть в оранжерее (ТВ),7.51,73,567.0,1972,7.3,1108.0,"[боевик, триллер, драма, криминал, детектив]",[США],,,Columbo: The Greenhouse Jungle
229143,Коломбо: План убийства (ТВ),7.719,73,589.0,1972,7.6,1226.0,"[драма, криминал, детектив]",[США],,,Columbo: Blueprint for Murder
229144,Коломбо: Короткое замыкание (ТВ),7.483,73,587.0,1972,7.2,1280.0,"[драма, криминал, детектив]",[США],,,Columbo: Short Fuse
229145,Коломбо: Леди ждет (ТВ),7.582,72,667.0,1971,7.1,1277.0,"[драма, криминал, детектив]",[США],,,Columbo: Lady in Waiting
229146,Коломбо: Мертвый груз (ТВ),7.442,73,618.0,1971,6.9,1316.0,"[драма, криминал, детектив]",[США],,,Columbo: Dead Weight
229147,Коломбо: Смерть протягивает руку (ТВ),7.681,72,650.0,1971,7.7,1495.0,"[драма, криминал, детектив]",[США],,,Columbo: Death Lends a Hand
229148,Коломбо: Убийство по книге (ТВ),7.679,73,1371.0,1971,7.6,2210.0,"[драма, криминал, детектив]",[США],,,Columbo: Murder by the Book
229149,Коломбо: Выкуп за мертвеца (ТВ),7.714,91,737.0,1971,7.6,1359.0,"[драма, криминал, детектив]",[США],,,Columbo: Ransom for a Dead Man
22915,Экспресс в Марракеш,6.764,98,250.0,1998,6.1,5349.0,"[драма, мелодрама]","[Великобритания, Франция]",$12 000 000,,Hideous Kinky
229152,Геркулес (сериал 1998 – 1999),6.712,22,5426.0,1998,6.6,7721.0,"[мультфильм, фэнтези, боевик, приключения, семейный]",[США],,,Hercules
229154,Сумеречная зона (сериал 2002 – 2003),7.441,43,1126.0,2002,7.3,3079.0,"[ужасы, фантастика, фэнтези, драма, детектив, приключения]","[Канада, США]",,,The Twilight Zone
229156,Маппет-Шоу (сериал 1976 – 1981),7.555,22,764.0,1976,8.5,12970.0,"[комедия, семейный, музыка]","[США, Великобритания]",,,The Muppet Show
229158,Перри Мэйсон (сериал 1957 – 1966),8.135,43,424.0,1957,8.2,2954.0,"[драма, криминал, детектив]",[США],,,Perry Mason
229159,Сумеречная зона (сериал 1959 – 1964),8.323,22,1405.0,1959,9.0,42417.0,"[ужасы, фантастика, фэнтези, триллер, детектив]",[США],,,The Twilight Zone
22916,Соблазнитель,6.66,95,299.0,2001,5.5,1135.0,[триллер],"[Австралия, Франция, США]",,,Tempted
229162,Звездный крейсер Галактика (мини-сериал),7.754,183,3355.0,2003,8.6,45887.0,"[фантастика, боевик, драма, приключения]","[США, Канада]",$14 000 000,,Battlestar Galactica
229165,Скуби и Скрэппи (сериал 1979 – 1983),5.968,30,1225.0,1979,6.3,1666.0,"[мультфильм, комедия, детектив, приключения, семейный]",[США],,,Scooby-Doo and Scrappy-Doo
229166,Джетсоны (сериал 1962 – 1988),6.281,22,864.0,1962,7.0,10847.0,"[мультфильм, фантастика, комедия, семейный]",[США],,,The Jetsons
229167,Лига справедливости (сериал 2001 – 2006),7.654,22,4796.0,2001,8.6,22207.0,"[мультфильм, фантастика, фэнтези, боевик, триллер, драма, мелодрама, детектив, приключения, семейный]",[США],,,Justice League
